"Jacobsen, J. P.","Samlede Værker
      IV; Udg. paa Grundlag af Digterens efterladte Papirer af Morten Borup",", København, 1924-29",001823911:04,texts/jacob04val.xml,https://tekster.kb.dk/text/adl-texts-jacob04val-root,,,,
"Andersen, H. C.","H.C. Andersens Eventyr bd. V; kritisk udg. efter de originale eventyrhæfter med varianter
	  ved Erik Dal","C. A. Reitzel, København, 1990",001527411:05,texts/hcaeventyr05val.xml,https://tekster.kb.dk/text/adl-texts-hcaeventyr05val-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:03,texts/brandes03tom.xml,https://tekster.kb.dk/text/adl-texts-brandes03tom-root,,,,
"Skjoldborg, Johan",Slægten,", København, 1925",001923322:08,texts/skjold_08.xml,https://tekster.kb.dk/text/adl-texts-skjold_08-root,,,,
"Brandes, Edvard",Et Brud,"P. G. Philipsens Forlag, Kjøbenhavn, 1885",002143500:11,texts/brandesed_11.xml,https://tekster.kb.dk/text/adl-texts-brandesed_11-root,,,,
"Goldschmidt, M. A.",M. Goldschmidts Poetiske Skrifter,", København, 1896-98",001823971:11,texts/goldschmidt11tom.xml,https://tekster.kb.dk/text/adl-texts-goldschmidt11tom-root,,,,
"Michaëlis, Sophus",Digte,", København, 1889",001940558:01,texts/michs_01.xml,https://tekster.kb.dk/text/adl-texts-michs_01-root,,,,
"Larsen, Karl","De, der tog hjemmefra; 3: Bedre Folks Børn. Cand.phil.'en, Farmaceuten, Boghandleren","Gyldendalske Boghandel. Nordisk Forlag, København, 1912-1914",002168583:14,texts/larsenk_14.xml,https://tekster.kb.dk/text/adl-texts-larsenk_14-root,,,,
"Gyllembourg-Ehrensvärd, T. C.",samlede skrifter af Forf,", København, 1866-67",002729949:08,texts/gyllem08tom.xml,https://tekster.kb.dk/text/adl-texts-gyllem08tom-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:18,texts/brandes18tom.xml,https://tekster.kb.dk/text/adl-texts-brandes18tom-root,,,,
"Brahe, Tycho",Tychonis Brahe Dani opera omnia,", Hauniæ, 1913-29",001573955:06,texts/tycho06tom.xml,https://tekster.kb.dk/text/adl-texts-tycho06tom-root,,,,
"Ewald, Johannes",Johannes Ewalds samlede skrifter,"Gyldendal, (Kbh.), (1969)",001601376:06,texts/ewald06val.xml,https://tekster.kb.dk/text/adl-texts-ewald06val-root,,,,
"Helgesen, Poul","Skrifter af Paulus Helie 7. Bind  / ved Marius
	  Kristensen og Niels-Knud Andersen. - 1948; Udgivet af Det Danske Sprog- og Litteraturselskab",", København, 1932-1948",001823114:07,texts/helg07tom.xml,https://tekster.kb.dk/text/adl-texts-helg07tom-root,,,,
"Brandes, Edvard",En Forlovelse,", København, 1884",002143499:10,texts/brandesed_10.xml,https://tekster.kb.dk/text/adl-texts-brandesed_10-root,,,,
"Larsen, Karl","Under
      vor sidste Krig","Gyldendal, Kjøbenhavn, 1897",001521409:11,texts/larsenk_11.xml,https://tekster.kb.dk/text/adl-texts-larsenk_11-root,,,,
"Drachmann, Holger",Samlede poetiske Skrifter,", Kbh. & Kristiania, 1906-1909",001823907:07,texts/drachmann07tom.xml,https://tekster.kb.dk/text/adl-texts-drachmann07tom-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:09,texts/brandes09tom.xml,https://tekster.kb.dk/text/adl-texts-brandes09tom-root,,,,
"Rode, Helge",Ariel. En Digtsamling,", København, 1914",002064375:04,texts/rode_04.xml,https://tekster.kb.dk/text/adl-texts-rode_04-root,,,,
"Larsen, Karl",Cirkler,", København, 1893",002220379:03,texts/larsenk_03.xml,https://tekster.kb.dk/text/adl-texts-larsenk_03-root,,,,
"Andersen, H. C.","H.C. Andersens Eventyr bd. IV; kritisk udg. efter de originale eventyrhæfter med varianter
	  ved Erik Dal","C. A. Reitzel, København, 1990",001527411:04,texts/hcaeventyr04val.xml,https://tekster.kb.dk/text/adl-texts-hcaeventyr04val-root,,,,
"Claussen, Sophus",Antonius i Paris,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1990",001491114:01,texts/claussen01.xml,https://tekster.kb.dk/text/adl-texts-claussen01-root,,,,
"Ewald, Johannes",Herr Panthakaks Historie og Meeninger,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1988",001346276:01,texts/ewald01dkval.xml,https://tekster.kb.dk/text/adl-texts-ewald01dkval-root,,,,
"Blicher, Steen Steensen",Digte og Noveller,", København, 1946",002325397:02,texts/blich02tom.xml,https://tekster.kb.dk/text/adl-texts-blich02tom-root,,,,
"Aarestrup, Emil",Emil Aarestrups samlede skrifter,"C. A. Reitzel, København, 1976",001582980:03,texts/aare03val.xml,https://tekster.kb.dk/text/adl-texts-aare03val-root,,,,
"Knudsen, Jakob","Romaner og Fortællinger, bind 1B",", København, 1917",002220626:03,texts/knud03btom.xml,https://tekster.kb.dk/text/adl-texts-knud03btom-root,,,,
"Stuckenberg, Viggo",Samlede Værker,", København, 1910-11",001849994:02,texts/stuckenberg02.xml,https://tekster.kb.dk/text/adl-texts-stuckenberg02-root,,,,
"Rode, Helge",Hvide Blomster. Digte,", København, 1892",002064369:01,texts/rode_01.xml,https://tekster.kb.dk/text/adl-texts-rode_01-root,,,,
"Ulfeldt, Leonora Christina",Jammers Minde og andre selvbiografiske Skildringer,"Rosenkilde og Bagger, København, 1949",002222571:01,texts/leonora01.xml,https://tekster.kb.dk/text/adl-texts-leonora01-root,,,,
"Goldschmidt, M. A.",M. Goldschmidts Poetiske Skrifter,", København, 1896-98",001823971:07,texts/goldschmidt07tom.xml,https://tekster.kb.dk/text/adl-texts-goldschmidt07tom-root,,,,
"Ewald, Johannes",Johannes Ewalds samlede skrifter,"Gyldendal, (Kbh.), (1969)",001601376:08,texts/ewal08tom.xml,https://tekster.kb.dk/text/adl-texts-ewal08tom-root,,,,
"Grundtvig, N. F. S.", Sang-Værk til den danske Kirkeskole. - 1946,", København, 1944-1964",001823825:12,texts/grundtvig12val.xml,https://tekster.kb.dk/text/adl-texts-grundtvig12val-root,,,,
"Aakjær, Jeppe"," Skuespil : Livet paa
      Hegnsgaard; Ulvens Søn, Naar Bønder elsker ; Himmelbjærgpræsten. - 1918","Gyldendal, København, 1918-19",002251515:03,texts/aakjaer03tom.xml,https://tekster.kb.dk/text/adl-texts-aakjaer03tom-root,,,,
"Palladius, Peder",Peder Palladius' Danske Skrifter,"H.H. Thiele, København, 1911-1926",001823113:04,texts/palladius04val.xml,https://tekster.kb.dk/text/adl-texts-palladius04val-root,,,,
"Wied, Gustav",Ranke Viljer. Dele af Circus Mundi. Af den gamle Vinhandlers Optegnelser. 1968,"Rosenkilde og Bagger, København, 1966-",001680948:12,texts/wied12val.xml,https://tekster.kb.dk/text/adl-texts-wied12val-root,,,,
"Topsøe, Vilhelm",Udvalgte Skrifter,", København, 1923",005372453:02,texts/topsoe02.xml,https://tekster.kb.dk/text/adl-texts-topsoe02-root,,,,
"Gyllembourg-Ehrensvärd, T. C.",samlede skrifter af Forf,", København, 1866-67",002729949:04,texts/gyllem04tom.xml,https://tekster.kb.dk/text/adl-texts-gyllem04tom-root,,,,
"Holberg, Ludvig",Værker i tolv bind, 8: Økonomi og historie,"Rosenkilde og Bagger, [København], 1969-1971",001629300:08,texts/holberg08.xml,https://tekster.kb.dk/text/adl-texts-holberg08-root,,,
"Ulfeldt, Leonora Christina",Leonora Christinas Jammers Minde,"Det Danske Sprog- og Litteraturselskab, København, 1998",001803446:02,texts/leon02tom.xml,https://tekster.kb.dk/text/adl-texts-leon02tom-root,,,,
"Wied, Gustav","Første Violin. Adel,
      Gejstlighed, Borger og Bonde. Det svage Køn. Den hellige Aand H. C. Andersen. Et Par Handsker. 1967","Rosenkilde og Bagger, København, 1966-",001680948:05,texts/wied05val.xml,https://tekster.kb.dk/text/adl-texts-wied05val-root,,,,
"Heiberg, Johanne Luise",Et liv genoplevet i erindringen,"Gyldendal, [København], 1973-74.",001663554:01,texts/heibfr01.xml,https://tekster.kb.dk/text/adl-texts-heibfr01-root,,,,
"Jacobsen, Jørgen-Frantz",Nordiske Kroniker,", København, 1943",002991058:02,texts/jacobjf_02.xml,https://tekster.kb.dk/text/adl-texts-jacobjf_02-root,,,,
"Michaëlis, Sophus",Livets Fest,", København, 1900",001940561:05,texts/michs_05.xml,https://tekster.kb.dk/text/adl-texts-michs_05-root,,,,
"Goldschmidt, M. A.",M. Goldschmidts Poetiske Skrifter,", København, 1896-98",001823971:05,texts/goldschmidt05tom.xml,https://tekster.kb.dk/text/adl-texts-goldschmidt05tom-root,,,,
"Andersen, H. C.","H.C. Andersens Eventyr bd. I; kritisk udg. efter de originale eventyrhæfter med varianter
	  ved Erik Dal","C. A. Reitzel, København, 1990",001527411:01,texts/hcaeventyr01val.xml,https://tekster.kb.dk/text/adl-texts-hcaeventyr01val-root,,,,
"Gyllembourg-Ehrensvärd, T. C.",samlede skrifter af Forf,", København, 1866-67",002729949:11,texts/gyllem11tom.xml,https://tekster.kb.dk/text/adl-texts-gyllem11tom-root,,,,
"Larsen, Thøger",Fire digtsamlinger 1904-1912,"Det Danske Sprog- og Litteraturselskab, [København], 1995",001719744:00,texts/larsenthfiredigt.xml,https://tekster.kb.dk/text/adl-texts-larsenthfiredigt-root,,,,
"Goldschmidt, M. A.",M. Goldschmidts Poetiske Skrifter,", København, 1896-98",001823971:10,texts/goldschmidt10tom.xml,https://tekster.kb.dk/text/adl-texts-goldschmidt10tom-root,,,,
"Hjortø, Knud",Fru Herta,", København, 1914",001915187:08,texts/hjort_08.xml,https://tekster.kb.dk/text/adl-texts-hjort_08-root,,,,
"Brahe, Tycho",Tychonis Brahe Dani opera omnia,", Hauniæ, 1913-29",001573955:01,texts/tycho01tom.xml,https://tekster.kb.dk/text/adl-texts-tycho01tom-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:17,texts/brandes17tom.xml,https://tekster.kb.dk/text/adl-texts-brandes17tom-root,,,,
"Grundtvig, N. F. S.",N. F. S. Grundtvigs udvalgte Skrifter,"Gyldendalske Boghandel, København, 1904-1909",001823350:08,texts/grundtvig08val.xml,https://tekster.kb.dk/text/adl-texts-grundtvig08val-root,,,,
"Hjortø, Knud",Indensogns og udensogns,", København, 1919",001915193:09,texts/hjort_09.xml,https://tekster.kb.dk/text/adl-texts-hjort_09-root,,,,
"Blicher, Steen Steensen",Udvalgte værker,"Gyldendal, [København], 1982-83",001383696:05,texts/blich05.xml,https://tekster.kb.dk/text/adl-texts-blich05-root,,,,
  ,87-00-41872-2,,https://tekster.kb.dk/text/adl-texts--root,,,,,,
  ,87-00-43652-6,,https://tekster.kb.dk/text/adl-texts--root,,,,,,
  ,87-00-43653-4,,https://tekster.kb.dk/text/adl-texts--root,,,,,,
"Brandes, Edvard",Holberg og hans Scene,"Gyldendal, København, 1898",001990454:03,texts/brandesed_03.xml,https://tekster.kb.dk/text/adl-texts-brandesed_03-root,,,,
"Skjoldborg, Johan",Præsten i Løgum. Fortælling,", København, 1921-22.",002046384:07,texts/skjold_07.xml,https://tekster.kb.dk/text/adl-texts-skjold_07-root,,,,
"Palladius, Peder",Peder Palladius' Danske Skrifter,"H.H. Thiele, København, 1911-1926",001823113:05,texts/palladius05val.xml,https://tekster.kb.dk/text/adl-texts-palladius05val-root,,,,
"Bergsøe, Vilhelm","Poetiske Skrifter, 1-7 - Bind III",", København, 1905-",002314460:03,texts/berg03tom.xml,https://tekster.kb.dk/text/adl-texts-berg03tom-root,,,,
"Gyllembourg-Ehrensvärd, T. C.",samlede skrifter af Forf,", København, 1866-67",002729949:06,texts/gyllem06tom.xml,https://tekster.kb.dk/text/adl-texts-gyllem06tom-root,,,,
"Gyllembourg-Ehrensvärd, T. C.",samlede skrifter af Forf,", København, 1866-67",002729949:05,texts/gyllem05tom.xml,https://tekster.kb.dk/text/adl-texts-gyllem05tom-root,,,,
"Knudsen, Jakob",Sind,"Det Danske Sprog- og Litteraturselskab, [København], 1996",001764959:02,texts/knudsenj02val.xml,https://tekster.kb.dk/text/adl-texts-knudsenj02val-root,,,,
"Hertz, Henrik",Udvalgte dramatiske Værker,", København, 1897",002148279:07,texts/hertz07tom.xml,https://tekster.kb.dk/text/adl-texts-hertz07tom-root,,,,
"Jacobsen, J. P.","Samlede Værker
      V; Udg. paa Grundlag af Digterens efterladte Papirer af Morten Borup",", København, 1924-29",001823911:05,texts/jacob05val.xml,https://tekster.kb.dk/text/adl-texts-jacob05val-root,,,,
"Lyschander, C. C.",C. C. Lyschander's digtning 1579-1623,", Kbh. Reitzel, 1989",001451843:02,texts/lysc02tom.xml,https://tekster.kb.dk/text/adl-texts-lysc02tom-root,,,,
"Ingemann, B. S.","Landsbybørnene, Bd. 1","Det danske Forlag, København, 1943",001916180:06,texts/ingemann06tom.xml,https://tekster.kb.dk/text/adl-texts-ingemann06tom-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:13,texts/brandes13tom.xml,https://tekster.kb.dk/text/adl-texts-brandes13tom-root,,,,
"Aakjær, Jeppe", Af min Hjemstavns Saga : lidt Bondehistorie. - 1919,"Gyldendal, København, 1918-19",002251515:05,texts/aakjaer05tom.xml,https://tekster.kb.dk/text/adl-texts-aakjaer05tom-root,,,,
"Baggesen, Jens", Eventyr og Fortællinger. - 1889,", København, 1889-1903",001823352:01,texts/baggesen01val.xml,https://tekster.kb.dk/text/adl-texts-baggesen01val-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:01,texts/brandes01tom.xml,https://tekster.kb.dk/text/adl-texts-brandes01tom-root,,,,
"Steffens, Henrich",Was ich erlebte,"Josef Mar, Breslau, 1840-44",002086960:06,texts/stef06tom.xml,https://tekster.kb.dk/text/adl-texts-stef06tom-root,,,,
"Brandes, Edvard",Under Loven,", København, 1891",002143503:14,texts/brandesed_14.xml,https://tekster.kb.dk/text/adl-texts-brandesed_14-root,,,,
"Andersen, H. C.","H.C. Andersens Eventyr bd. II; kritisk udg. efter de originale eventyrhæfter med varianter
	  ved Erik Dal","C. A. Reitzel, København, 1990",001527411:02,texts/hcaeventyr02val.xml,https://tekster.kb.dk/text/adl-texts-hcaeventyr02val-root,,,,
"Kidde, Harald", Døden. - 1902,", København, 1902-03",001867237:01,texts/kidde01val.xml,https://tekster.kb.dk/text/adl-texts-kidde01val-root,,,,
"Ploug, Carl",Samlede Digte,", København, 1876",002057591:01,texts/plough01.xml,https://tekster.kb.dk/text/adl-texts-plough01-root,,,,
"Heiberg, Johan Ludvig",Dramatik i udvalg,"Det Danske Sprog- og Litteraturselskab, [København], 2000",002112707:04,texts/heibergjl04val.xml,https://tekster.kb.dk/text/adl-texts-heibergjl04val-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:10,texts/brandes10tom.xml,https://tekster.kb.dk/text/adl-texts-brandes10tom-root,,,,
"Kierkegaard, Søren",Begrebet Angest,"Det Danske Sprog- og Litteraturselskab, [København], 1991",001497565:01,texts/kierkegaard01val.xml,https://tekster.kb.dk/text/adl-texts-kierkegaard01val-root,,,,
"Bang, Herman",Stuk,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1987",001391929:07,texts/bang07val.xml,https://tekster.kb.dk/text/adl-texts-bang07val-root,,,,
"Grundtvig, N. F. S.",N. F. S. Grundtvigs udvalgte Skrifter,"Gyldendalske Boghandel, København, 1904-1909",001823350:10,texts/grundtvig10val.xml,https://tekster.kb.dk/text/adl-texts-grundtvig10val-root,,,,
"Grundtvig, N. F. S."," Varianter, noter og registre. - 1956-64",", København, 1944-1964",001823825:16,texts/grundtvig16tom.xml,https://tekster.kb.dk/text/adl-texts-grundtvig16tom-root,,,,
"Oehlenschläger, Adam",Poetiske Skrifter III,", København, 1926-1930",001823141:03,texts/oehl03val.xml,https://tekster.kb.dk/text/adl-texts-oehl03val-root,,,,
"Andersen, H. C.","H.C. Andersens Eventyr bd. III; kritisk udg. efter de originale eventyrhæfter med varianter
	  ved Erik Dal","C. A. Reitzel, København, 1990",001527411:03,texts/hcaeventyr03val.xml,https://tekster.kb.dk/text/adl-texts-hcaeventyr03val-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:07,texts/brandes07tom.xml,https://tekster.kb.dk/text/adl-texts-brandes07tom-root,,,,
"Knudsen, Jakob","Romaner og Fortællinger, bind 5B",", København, 1917",002220626:07,texts/knud07btom.xml,https://tekster.kb.dk/text/adl-texts-knud07btom-root,,,,
"Hertz, Henrik",Udvalgte dramatiske Værker,", København, 1897",002148279:02,texts/hertz02tom.xml,https://tekster.kb.dk/text/adl-texts-hertz02tom-root,,,,
"Heiberg, Johanne Luise", 4. Del : 1856-82,", København, 1944",001825908:07,texts/heibfr07val.xml,https://tekster.kb.dk/text/adl-texts-heibfr07val-root,,,,
"Hertz, Henrik",Udvalgte dramatiske Værker,", København, 1897",002148279:01,texts/hertz01tom.xml,https://tekster.kb.dk/text/adl-texts-hertz01tom-root,,,,
"Sibbern, F. C.",Efterladte Breve af Gabrielis,"Det Danske Sprog- og Litteraturselskab, [København], [1998]",001803409:01,texts/sibbern01val.xml,https://tekster.kb.dk/text/adl-texts-sibbern01val-root,,,,
"Bang, Herman",Værker i Mindeudgave,"Gyldendal, København, 1920-1921",001823910:01,texts/bang01val.xml,https://tekster.kb.dk/text/adl-texts-bang01val-root,,,,
"Brandes, Edvard",Overmagt,", København, 1888",002143502:13,texts/brandesed_13.xml,https://tekster.kb.dk/text/adl-texts-brandesed_13-root,,,,
"Goldschmidt, M. A.",Hjemløs,"Det Danske Sprog- og Litteraturselskab, [København], 1999",001893453:04,texts/goldschmidt04.xml,https://tekster.kb.dk/text/adl-texts-goldschmidt04-root,,,,
"Michaëlis, Sophus",Den evige Søvn,", København, 1912",002150321:08,texts/michs_08.xml,https://tekster.kb.dk/text/adl-texts-michs_08-root,,,,
"Ravnkilde, Adda",Judith Fürste. En Fortælling,", København, 1884",002045300:02,texts/ravn02tom.xml,https://tekster.kb.dk/text/adl-texts-ravn02tom-root,,,,
"Aarestrup, Emil",Emil Aarestrups samlede skrifter,"C. A. Reitzel, København, 1976",001582980:01,texts/aare01val.xml,https://tekster.kb.dk/text/adl-texts-aare01val-root,,,,
"Ewald, Johannes",Udvalgte digte,"Det Danske Sprog- og Litteraturselskab, [København], 1999",001868810:02,texts/ewald02dkval.xml,https://tekster.kb.dk/text/adl-texts-ewald02dkval-root,,,,
"Ewald, Johannes",Johannes Ewalds samlede skrifter,"Gyldendal, (Kbh.), (1969)",001601376:07,texts/ewal07tom.xml,https://tekster.kb.dk/text/adl-texts-ewal07tom-root,,,,
"Gyllembourg-Ehrensvärd, T. C.",samlede skrifter af Forf,", København, 1866-67",002729949:01,texts/gyllem01tom.xml,https://tekster.kb.dk/text/adl-texts-gyllem01tom-root,,,,
"Helgesen, Poul","Skrifter af Paulus Helie 4. Bind  / ved Marius
	    Kristensen. - 1934; Udgivet af Det Danske Sprog- og Litteraturselskab",", København, 1932-1948",001823114:04,texts/helg04tom.xml,https://tekster.kb.dk/text/adl-texts-helg04tom-root,,,,
"Aarestrup, Emil",Emil Aarestrups samlede skrifter,"C. A. Reitzel, København, 1976",001582980:06,texts/aarestrup06a.xml,https://tekster.kb.dk/text/adl-texts-aarestrup06a-root,,,,
", ",,", , ",000000000:01,texts/tycho-01-tilurania.xml,https://tekster.kb.dk/text/adl-texts-tycho-01-tilurania-root,,,,
"Knudsen, Jakob","Romaner og Fortællinger, bind 4B",", København, 1917",002220626:06,texts/knud06btom.xml,https://tekster.kb.dk/text/adl-texts-knud06btom-root,,,,
"Larsen, Karl",Aksel Halcks Optegnelser,", København, 1902",002220396:07,texts/larsenk_07.xml,https://tekster.kb.dk/text/adl-texts-larsenk_07-root,,,,
"Bang, Herman",Værker i Mindeudgave,"Gyldendal, København, 1920-1921",001823910:02,texts/bang02val.xml,https://tekster.kb.dk/text/adl-texts-bang02val-root,,,,
"Brandes, Edvard",Et Besøg,", København, 1882",002143497:08,texts/brandesed_08.xml,https://tekster.kb.dk/text/adl-texts-brandesed_08-root,,,,
"Wied, Gustav",Ungdomshistorier. Den gamle Pavillon. 1967,"Rosenkilde og Bagger, København, 1966-",001680948:04,texts/wied04tom.xml,https://tekster.kb.dk/text/adl-texts-wied04tom-root,,,,
", Saxo",Saxos Danmarks historie,"Det Danske Sprog- og Litteraturselskab, København, 2000",002020364:00,texts/saxoval.xml,https://tekster.kb.dk/text/adl-texts-saxoval-root,,,,
"Kingo, Thomas",Samlede skrifter,"Munksgaard, København, 1939-74.",001614819:04,texts/kingo04val.xml,https://tekster.kb.dk/text/adl-texts-kingo04val-root,,,,
"Hertz, Henrik",Digte fra forskjellige Perioder,", København, 1851-1862",001848839:10,texts/hertz10_lev.xml,https://tekster.kb.dk/text/adl-texts-hertz10_lev-root,,,,
"Brahe, Tycho",Tychonis Brahe Dani opera omnia,", Hauniæ, 1913-29",001573955:02,texts/tycho02tom.xml,https://tekster.kb.dk/text/adl-texts-tycho02tom-root,,,,
"Drachmann, Holger",Forskrevet,"Det Danske Sprog- og Litteraturselskab, [København], 2000",002112364:14,texts/drachmann14val.xml,https://tekster.kb.dk/text/adl-texts-drachmann14val-root,,,,
"Grundtvig, N. F. S.",N. F. S. Grundtvigs udvalgte Skrifter,"Gyldendalske Boghandel, København, 1904-1909",001823350:03,texts/grundtvig03val.xml,https://tekster.kb.dk/text/adl-texts-grundtvig03val-root,,,,
"Rode, Helge",Det sjælelige Gennembrud,"Gyldendal, København, 1928",004775827:12,texts/rode_12.xml,https://tekster.kb.dk/text/adl-texts-rode_12-root,,,,
"Steffens, Henrich",Was ich erlebte,"Josef Mar, Breslau, 1840-44",002086960:02,texts/stef02tom.xml,https://tekster.kb.dk/text/adl-texts-stef02tom-root,,,,
"Jacobsen, J. P.",Fru Marie Grubbe,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1989",001473498:07,texts/jacobjp07val.xml,https://tekster.kb.dk/text/adl-texts-jacobjp07val-root,,,,
"Bang, Herman",Realisme og Realister,"Det Danske Sprog- og Litteraturselskab, [København], 2001",002304630:10,texts/bang10tom.xml,https://tekster.kb.dk/text/adl-texts-bang10tom-root,,,,
"Chievitz, Poul",Fra Gaden,"Det Danske Sprog- og Litteraturselskab, [København], 1991",001513240:01,texts/chievitz01.xml,https://tekster.kb.dk/text/adl-texts-chievitz01-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:11,texts/brandes11tom.xml,https://tekster.kb.dk/text/adl-texts-brandes11tom-root,,,,
"Claussen, Sophus",Sophus Claussens lyrik, Bd. 7: Titania holdt bryllup. Hvededynger,"Det Danske Sprog- og Litteraturselskab ; Gyldendal, [København], 1982-",001383642:09,texts/claussen09val.xml,https://tekster.kb.dk/text/adl-texts-claussen09val-root,,,
"Brahe, Tycho",Tychonis Brahe Dani opera omnia,", Hauniæ, 1913-29",001573955:15,texts/tycho15tom.xml,https://tekster.kb.dk/text/adl-texts-tycho15tom-root,,,,
"Hertz, Henrik",Udvalgte dramatiske Værker,", København, 1897",002148279:05,texts/hertz05tom.xml,https://tekster.kb.dk/text/adl-texts-hertz05tom-root,,,,
"Bruun, Malthe Conrad",Aristokraternes Catechismus,", København, 1945",001938730:00,texts/bruunval.xml,https://tekster.kb.dk/text/adl-texts-bruunval-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:12,texts/brandes12tom.xml,https://tekster.kb.dk/text/adl-texts-brandes12tom-root,,,,
"Ewald, Johannes",Johannes Ewalds samlede skrifter,"Gyldendal, (Kbh.), (1969)",001601376:09,texts/ewal09tom.xml,https://tekster.kb.dk/text/adl-texts-ewal09tom-root,,,,
"Knudsen, Jakob","Romaner og Fortællinger, bind 5A",", København, 1917",002220626:07,texts/knud07atom.xml,https://tekster.kb.dk/text/adl-texts-knud07atom-root,,,,
"Rode, Helge",Digte,", Kristiania København, 1896",002064371:02,texts/rode_02.xml,https://tekster.kb.dk/text/adl-texts-rode_02-root,,,,
"Rode, Helge",Regenerationen i vort Aandsliv,"Gyldendalske Boghandel. Nordisk Forlag, København, 1923",001920536:09,texts/rode_09.xml,https://tekster.kb.dk/text/adl-texts-rode_09-root,,,,
"Knudsen, Jakob",Gjæring, Afklaring ,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1988",001346230:01,texts/knudsenj01val.xml,https://tekster.kb.dk/text/adl-texts-knudsenj01val-root,,,
"Steffens, Henrich",Was ich erlebte,"Josef Mar, Breslau, 1840-44",002086960:10,texts/stef10tom.xml,https://tekster.kb.dk/text/adl-texts-stef10tom-root,,,,
"Hjortø, Knud",Den gule krønnike,", København, 1923",001915197:13,texts/hjort_13.xml,https://tekster.kb.dk/text/adl-texts-hjort_13-root,,,,
"Jacobsen, J. P.","Samlede Værker
      III; Udg. paa Grundlag af Digterens efterladte Papirer af Morten Borup",", København, 1924-29",001823911:03,texts/jacob03val.xml,https://tekster.kb.dk/text/adl-texts-jacob03val-root,,,,
"Paludan-Müller, Fr.","Paludan-Müllers poetiske
      Skrifter i Udvalg, I. Bind",", København, 1909",001848840:01,texts/paludanm01.xml,https://tekster.kb.dk/text/adl-texts-paludanm01-root,,,,
"Brahe, Tycho",Tychonis Brahe Dani opera omnia,", Hauniæ, 1913-29",001573955:09,texts/tycho09tom.xml,https://tekster.kb.dk/text/adl-texts-tycho09tom-root,,,,
"Hjortø, Knud",Drømmen om kvinden,", København, 1928",001915199:15,texts/hjort_15.xml,https://tekster.kb.dk/text/adl-texts-hjort_15-root,,,,
"Blicher, Steen Steensen",Noveller,"Det Danske Sprog- og Litteraturselskab, [København], 1991",001518816:03,texts/blic03val.xml,https://tekster.kb.dk/text/adl-texts-blic03val-root,,,,
"Arrebo, Anders", Prædikener. Ossa rediviva 1680. Torcular Christi 1670. Udg. af Vagn Lundgaard Simonsen. 1975,"Munksgaard, København, 1965-83.",001625930:03,texts/arre03tom.xml,https://tekster.kb.dk/text/adl-texts-arre03tom-root,,,,
"Bergsøe, Vilhelm","Poetiske Skrifter, 1-7 - Bind IV",", København, 1905-",002314460:04,texts/berg04tom.xml,https://tekster.kb.dk/text/adl-texts-berg04tom-root,,,,
"Goldschmidt, M. A.",Noveller og andre fortællinger,"Det Danske Sprog- og Litteraturselskab, [København], 1994",001707603:02,texts/goldschmidt02t.xml,https://tekster.kb.dk/text/adl-texts-goldschmidt02t-root,,,,
"Knudsen, Jakob",Digte,", København, 1938",002057487:08,texts/knud08tom.xml,https://tekster.kb.dk/text/adl-texts-knud08tom-root,,,,
"Kierkegaard, Søren",Frygt og bæven,"Det Danske Sprog- og Litteraturselskab, [S.l.], 1994",001693702:02,texts/kierkegaard02val.xml,https://tekster.kb.dk/text/adl-texts-kierkegaard02val-root,,,,
"Heiberg, Johan Ludvig",Nye digte - 1841,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1990",001483128:05,texts/heibergjl05val.xml,https://tekster.kb.dk/text/adl-texts-heibergjl05val-root,,,,
"Hauch, Carsten",En polsk Familie: 1-2. - 1926,", København, 1926-29",001848826:01,texts/hauch01val.xml,https://tekster.kb.dk/text/adl-texts-hauch01val-root,,,,
"Worm, Jacob",. - [1968],", København, [1968]-1994",001629316:01,texts/worm01val.xml,https://tekster.kb.dk/text/adl-texts-worm01val-root,,,,
"Knudsen, Jakob",Martin Luther,", København, 1915",002220618:09,texts/knudsenj09val.xml,https://tekster.kb.dk/text/adl-texts-knudsenj09val-root,,,,
"Knudsen, Jakob","Romaner og Fortællinger, bind 3A",", København, 1917",002220626:05,texts/knud05atom.xml,https://tekster.kb.dk/text/adl-texts-knud05atom-root,,,,
